label,pixel43,pixel44,pixel92,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel327,pixel328,pixel329,pixel351,pixel410,pixel411,pixel412,pixel413,pixel414,pixel415,pixel416,pixel417
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,128,186,254,254,233,172,172,144,91,30,5,4,7,0,0,0,231,254,254,252,156,8,0,0,0
6,0,0,0,0,0,0,64,191,255,191,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,77,252,253,253,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,222,253,253,227,40,0,0,0,0,235,253,253,0,253,253,253,253,146,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,214,23,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,132,193,152,123,0,0,0,254,253,234,0,0,253,252,122,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,178,211,55,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,184,0,0,252,175,0,0,0,0,0,0
8,0,0,0,13,152,188,188,104,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,220,221,136,136,233,244,76,0,0,0,0,0,0,200,105,27,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,74,126,176,254,222,223,5,0,0,154,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,89,0,253,251,126,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,228,35,0,0,0,0,0,0,6,254,254,18,0,254,254,57,0,0,0,0,0
3,0,0,0,252,245,178,252,177,15,47,17,0,0,0,0,0,0,0,0,0,0,45,203,252,252,253,252,252,252,190,253,188,70,252,252,176,252,253,252,227,29,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,148,0,0,253,253,218,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,209,0,154,253,253,99,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,236,45,175,250,57,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,80,163,189,254,254,215,130,0,16,0,0,127,44,253,181,0,0,0,0,0
6,0,0,0,0,0,0,16,239,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,253,49,0,0,0,0,0,0,118,253,253,39,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,197,0,0,252,178,9,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,253,38,252,252,253,179,19,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,94,24,0,0,0,0,0,0,254,254,144,33,40,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,225,107,0,0,0,0,0,254,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,161,254,254,215,88,7,1,0,83,249,253,0,0,0,0,236,253,253,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,92,0,0,137,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,254,140,0,0,0,0,0,0,0,0,0,0,0,253,98,0,31,253,253,254,253,253,185,14,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,195,24,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,231,0,0,253,252,222,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,236,19,0,0,0,0,0,0
8,0,0,0,0,0,28,107,133,145,88,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,248,233,11,88,238,201,52,254,184,13,176,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,193,254,50,0,0,0,0,0
4,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,212,83,0,0,75,0,0,0,192,229,23,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,193,0,0,156,238,23,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,239,38,0,252,202,13,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,45,0,0,63,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,102,102,116,234,254,254,205,173,254,169,4,201,254,247,47,0,0,0,0
2,0,0,0,125,125,93,0,0,0,0,0,0,0,0,0,0,0,0,245,253,253,253,253,253,253,253,252,218,94,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,77,160,220,255,219,254,202,169,6,0,57,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,53,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,11,132,254,253,132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,252,253,252,253,0,0,0,253,254,253,163,0,0,0,0,0
1,0,0,0,0,0,176,253,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,195,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0
8,0,0,0,0,32,170,255,156,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,128,225,253,254,253,252,225,79,0,252,253,75,32,254,254,247,47,0,0,0,0
2,0,0,0,253,253,253,253,202,154,132,27,0,0,0,0,0,0,0,0,0,0,0,19,234,253,253,253,253,253,253,253,232,61,0,84,253,0,118,242,253,169,3,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,0,253,244,62,0,0,0,0,0
1,0,0,0,0,0,0,0,31,222,236,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,253,253,47,0,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,185,215,215,133,3,0,0,0,0,0,0,0,0,0,0,0,0,213,254,104,0,0,0,0,0,0
1,0,0,0,0,0,109,255,229,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,239,253,253,48,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0
5,0,0,0,0,67,229,255,240,159,194,177,254,254,254,254,66,0,0,0,0,0,0,0,0,9,221,253,254,253,223,240,253,222,0,0,0,254,254,254,165,0,0,0,0,0
1,0,0,0,0,0,129,254,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,222,253,201,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,255,86,0,0,0,0,0,0,0,141,255,170,0,0,0,0,0,0
5,0,0,0,150,150,214,255,254,218,90,0,0,0,0,0,0,0,0,0,67,197,249,253,253,253,253,253,253,253,221,98,0,0,0,0,0,253,253,238,61,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,233,253,255,232,101,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0
6,209,0,0,10,199,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,254,60,0,0,0,0,0,0,0,0,0,0,135,143,254,31,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,70,254,129,0,0,0,0,9,0,0,17,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,54,178,253,192,216,253,253,242,116,7,0,0,0,0,0,0,0,0,0,51,128,252,252,252,253,252,252,252,253,252,253,202,6,254,252,253,196,0,0,0,0,0
2,0,0,0,144,78,0,0,0,0,27,34,28,0,0,0,0,0,0,0,0,0,3,100,253,253,244,148,67,115,67,213,253,240,244,246,54,0,254,180,0,0,0,0,0,0
5,0,0,0,161,162,161,161,161,255,220,211,161,162,195,114,0,0,0,0,0,0,178,253,253,253,207,206,206,139,140,206,206,173,101,0,0,0,0,0,34,211,211,30,0,0
0,0,0,0,0,0,122,253,253,253,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,253,253,253,234,52,0,249,253,191,0,0,119,253,253,75,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,253,253,253,205,17,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,253,174,0,0,0,0,253,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,254,255,179,101,101,101,101,78,189,253,0,155,241,253,253,154,4,0,0
1,0,0,0,0,0,0,0,0,165,255,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,230,225,80,0,0,0,0,218,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,71,21,0,0,0,0,0,0,0,0,0
3,0,0,0,30,111,225,144,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,244,254,253,253,247,105,44,0,0,208,39,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,38,234,252,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,172,252,252,76,0,0,0,253,253,254,19,9,126,249,253,145,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,26,0,0,177,253,132,0,0,0,0,0
1,0,0,0,0,0,78,177,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,243,253,153,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,33,221,211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,254,254,0,0,0,254,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,124,165,171,255,254,67,0,0,254,241,133,254,0,0,129,254,151,0,0,0
1,0,0,0,7,160,253,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,252,252,230,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,134,151,151,194,187,157,120,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,254,0,65,251,195,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,255,164,91,9,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
0,0,0,0,24,194,255,253,253,213,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,251,253,251,251,251,212,131,8,253,251,251,0,0,255,253,253,253,95,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,206,22,199,0,0,128,253,176,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,169,15,251,251,253,251,35,0,0,0,0
1,0,0,0,0,0,95,230,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,188,253,28,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,136,232,252,136,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,243,43,0,0,0,0,0,146,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,115,202,233,222,40,0,0,0,0
1,0,0,0,0,0,57,253,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,252,252,26,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
5,0,0,0,41,141,141,191,141,116,7,0,0,0,0,0,0,0,0,0,0,0,38,197,252,253,252,252,252,253,252,149,7,0,0,0,0,191,196,252,247,66,0,0,0,0
6,0,0,0,0,0,0,5,181,254,253,223,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,253,254,189,42,0,0,0,0,0,198,17,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,122,159,229,255,254,254,254,149,12,0,253,253,130,253,0,0,22,3,0,0,0,0
1,0,0,0,49,233,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,252,252,74,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0
8,0,0,0,0,33,225,255,215,130,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,253,253,253,253,253,150,25,253,253,253,39,228,136,36,0,0,0,0,0
3,0,0,0,0,0,0,35,179,228,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,196,254,144,3,0,0,242,0,0,46,0,0,0,0,0,0,0,0
6,0,0,0,43,216,254,254,184,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,130,254,254,254,180,7,0,0,0,0,0,0,0,0,238,254,254,254,254,254,38,0
5,0,0,0,149,24,13,13,6,6,0,0,10,9,0,0,0,0,0,0,0,0,181,252,252,252,252,252,253,190,196,145,145,227,0,0,0,110,253,253,219,25,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,214,6,0,253,253,239,62,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,90,0,29,125,125,144,255,241,0,0,0,209,244,70,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,162,121,121,121,122,121,170,212,25,0,0,0,0,0,34,124,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,175,0,0,0,154,0,0,0,0,0,0,0
2,0,0,0,243,233,244,253,185,11,0,0,0,0,0,0,0,0,0,0,0,25,180,253,152,42,0,42,182,254,209,55,0,0,253,58,0,0,253,213,0,0,0,0,0,0
1,0,0,0,0,47,240,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,210,114,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,26,191,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,252,252,96,0,0,0,0,253,0,0,0,0,0,0,0,0
0,0,0,0,51,191,255,180,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,174,252,253,252,196,47,5,0,0,253,206,0,0,116,255,207,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,253,146,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,175,254,253,253,253,253,254,174,48,0,0,0,0,0,0,0,236,252,150,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,227,78,0,0,0,0,0,0,254,21,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,219,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0
1,0,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,243,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,132,1,0,130,177,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,253,131,0,0,0,0,0,0
0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,248,253,253,184,14,0,0,0,0,0,0,0,190,253,246,0,0,0,18,205,255,209,0,0
1,0,0,0,0,0,0,0,0,155,223,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,251,254,26,0,0,0,0,254,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,253,98,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
6,0,0,0,181,252,252,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,252,236,101,0,0,0,0,0,0,89,212,211,0,185,4,0,0,171,247,38,0
6,0,0,0,160,253,252,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,252,253,252,132,0,0,0,0,0,0,0,0,0,32,109,47,255,211,31,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,43,0,0,0,0,0,0,0,0,0,0,0,0,81,231,0,0,0,0,0,127,252,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,128,191,128,128,128,0,0,0,255,255,255,0,0,255,255,255,255,128,0,0
6,0,0,0,0,0,0,0,0,54,213,254,254,254,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,221,254,237,179,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,114,10,0,0,0,0,0,0,0,0,0,0,0,0,0,244,254,248,191,191,209,254,227,49,0,0,0,0,0,0,0,0,0,59,254,163,28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,111,133,243,138,140,254,254,255,196,185,253,240,0,0,49,253,253,168,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,103,74,0,0,0,16,34,0,24,0,0,0,29,2,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,7,116,0,0,0,50,253,229,22,0,0,0,0,0
0,0,0,0,0,0,0,0,165,255,186,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,251,253,253,236,20,0,228,186,0,0,161,253,83,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,67,77,195,220,254,254,226,36,0,0,0,0,0,231,254,254,200,4,0,0,0,0
1,0,0,0,0,0,0,0,0,243,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,249,197,0,0,0,0,0,252,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,37,0,254,254,186,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,252,245,120,16,252,252,79,0,0,0,0,0
2,0,0,0,6,19,133,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,254,253,253,181,145,111,17,0,151,0,0,141,32,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,224,253,253,253,255,253,253,222,59,23,251,251,202,0,39,251,251,231,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,57,0,255,86,0,0,0,0,0,0,0
1,0,0,0,0,0,0,75,255,151,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,253,253,165,2,0,0,0,0,253,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,64,128,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,191,255,255,255,255,255,64,255,64,0,255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,141,224,254,254,255,246,127,5,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,150,254,255,44,0,0,0,153,5,0,253,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,104,194,253,253,13,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,123,0,17,253,193,0,0,0,0,0,0
1,0,0,0,0,13,191,192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,181,252,253,27,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0
0,0,0,0,253,192,66,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,252,252,253,252,252,103,0,0,0,0,252,190,0,0,0,197,252,113,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,128,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0
3,0,0,0,133,242,205,176,139,56,8,0,0,0,0,0,0,0,0,0,0,0,0,156,236,223,214,214,254,253,253,193,112,9,254,144,3,230,23,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,141,0,226,208,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,92,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,166,255,242,43,0,0,0,0,0,253,0,0,0,0,0,0,0,0
2,0,0,0,76,126,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,125,189,253,253,253,253,183,52,0,0,0,0,0,0,0,177,16,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,253,120,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,224,44,0,0,0,0,0,0,23,68,0,31,0,0,0,182,0,0,0,0,0,0,0
0,0,0,0,254,254,255,163,93,2,0,0,0,0,0,0,0,0,0,0,8,125,154,154,185,238,253,253,253,253,163,20,0,0,137,253,253,0,0,0,48,253,253,126,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,134,180,254,254,201,36,0,0,0,0,0,254,193,0,0,0,0,0,0,0
